Thread ID: 70321780771280
Fiber ID: 70321808515740
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#method 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept 
   NaN      0.000     0.000     0.000     0.000        2   Kernel#=~ 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#valid_accept_header 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::HashWithIndifferentAccess#key? 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::MimeNegotiation#formats 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter 
   NaN      0.000     0.000     0.000     0.000       10   Array#blank? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#enabled? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#with_indifferent_access 
   NaN      0.000     0.000     0.000     0.000        2   String#encode! 
   NaN      0.000     0.000     0.000     0.000        3  *ActionDispatch::Http::Parameters#encode_params 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#regular_writer 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#convert_value 
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::HashWithIndifferentAccess#convert_key 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Parameters#path_parameters 
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::HashWithIndifferentAccess#default 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#dup 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#GET 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET 
   NaN      0.000     0.000     0.000     0.000        4   Hash#default= 
   NaN      0.000     0.000     0.000     0.000       54  *Hash#default 
   NaN      0.000     0.000     0.000     0.000        5   Hash#each_pair 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::HashWithIndifferentAccess#update 
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::HashWithIndifferentAccess#initialize 
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default 
   NaN      0.000     0.000     0.000     0.000        2   Hash#with_indifferent_access 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Parameters#normalize_parameters 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Upload#normalize_parameters 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#rewind 
   NaN      0.000     0.000     0.000     0.000        3   Hash#each_value 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#deep_munge 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Utils#parse_nested_query 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#parse_query 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#parse_query 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#read 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#setup_parse 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#parse 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rack::Multipart>#parse_multipart 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart 
   NaN      0.000     0.000     0.000     0.000        4   Mime::Type#to_s 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data? 
   NaN      0.000     0.000     0.000     0.000        3   Kernel#eql? 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#POST 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#POST 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Http::Parameters#parameters 
   NaN      0.000     0.000     0.000     0.000        8   Array#hash 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_parameters 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#process_action 
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Base#_wrapper_options 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats 
   NaN      0.000     0.000     0.000     0.000        3   Mime::Type#to_sym 
   NaN      0.000     0.000     0.000     0.000        3   Mime::Type#ref 
   NaN      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup 
   NaN      0.000     0.000     0.000     0.000        1   String#strip 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::MimeNegotiation#content_mime_type 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_enabled? 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#process_action 
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::LogSubscriber>#reset_runtime 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#process_action 
   NaN      0.000     0.000     0.000     0.000        7   Set#include? 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::UrlFor::ClassMethods#action_methods 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method? 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#method_for_action 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::HideActions::ClassMethods#visible_action? 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::HideActions#method_for_action 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#method_for_action 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Compatibility#method_for_action 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#process 
   NaN      0.000     0.000     0.000     0.000        2   #<Module:0x007fea22088900>#config= 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::I18nProxy#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Module::ActionView::Template::Handlers>#extensions 
   NaN      0.000     0.000     0.000     0.000        1   Mime::Mimes#symbols 
   NaN      0.000     0.000     0.000     0.000        1   I18n::Config#default_locale 
   NaN      0.000     0.000     0.000     0.000        1   #<Module:0x007fea22088900>#default_locale 
   NaN      0.000     0.000     0.000     0.000        1   I18n::Config#locale 
   NaN      0.000     0.000     0.000     0.000        1   #<Module:0x007fea22088900>#locale 
   NaN      0.000     0.000     0.000     0.000        4  *ActionView::LookupContext::Accessors#initialize_details 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#typecast 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#to_ary 
   NaN      0.000     0.000     0.000     0.000        3   <Class::Array>#wrap 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#view_paths= 
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Array#unshift 
   NaN      0.000     0.000     0.000     0.000        1   Module#anonymous? 
   NaN      0.000     0.000     0.000     0.000        1   <Class::AbstractController::Base>#controller_path 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#controller_path 
   NaN      0.000     0.000     0.000     0.000        2   Array#initialize_copy 
   NaN      0.000     0.000     0.000     0.000        2   <Class::Array>#allocate 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::ViewPaths::ClassMethods#parent_prefixes 
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::ViewPaths#_prefixes 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::ViewPaths#details_for_lookup 
   NaN      0.000     0.000     0.000     0.000        8  *AbstractController::ViewPaths#lookup_context 
   NaN      0.000     0.000     0.000     0.000        4   #<Module:0x007fea22088900>#config 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#process 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Metal#dispatch 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#dispatch 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Cache::Response#prepare_cache_control! 
   NaN      0.000     0.000     0.000     0.000        6   ActionDispatch::Response#[] 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Utils#status_code 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#status= 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Response#body= 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Metal#initialize 
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::UrlFor#initialize 
   NaN      0.000     0.000     0.000     0.000        7  *Proc#call 
   NaN      0.000     0.000     0.000     0.000        1   Array#reverse 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::MiddlewareStack#build 
   NaN      0.000     0.000     0.000     0.000        2  *<Class::ActionController::Metal>#action 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies::ClassCache#get 
   NaN      0.000     0.000     0.000     0.000        9   String#gsub 
   NaN      0.000     0.000     0.000     0.000        1   String#capitalize 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#camelize 
   NaN      0.000     0.000     0.000     0.000        1   String#camelize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller_reference 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#merge_default_action! 
   NaN      0.000     0.000     0.000     0.000        1   String#downcase! 
   NaN      0.000     0.000     0.000     0.000        1   String#tr! 
   NaN      0.000     0.000     0.000     0.000        1   Regexp#to_s 
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveSupport::Inflector::Inflections>#instance 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Inflector#inflections 
   NaN      0.000     0.000     0.000     0.000       78   String#gsub! 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#underscore 
   NaN      0.000     0.000     0.000     0.000        1   String#underscore 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller! 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params! 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#call 
   NaN      0.000     0.000     0.000     0.000        3   Hash#values_at 
   NaN      0.000     0.000     0.000     0.000        1   <Class::Hash>#[] 
   NaN      0.000     0.000     0.000     0.000        1   Array#zip 
   NaN      0.000     0.000     0.000     0.000        1   Enumerator#each 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#length 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#captures 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern#offsets 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern#names 
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#all? 
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#sort_by 
   NaN      0.000     0.000     0.000     0.000        2   Journey::Path::Pattern#to_regexp 
   NaN      0.000     0.000     0.000     0.000        2   Journey::Path::Pattern#match 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Routes#partitioned_routes 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#partitioned_routes 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#custom_routes 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::MatchData#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::TransitionTable#memo 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::TransitionTable#accepting? 
   NaN      0.000     0.000     0.000     0.000        6   Enumerable#find_all 
   NaN      0.000     0.000     0.000     0.000        4   Array#uniq 
   NaN      0.000     0.000     0.000     0.000        2   Enumerable#map 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::TransitionTable#move_regexp 
   NaN      0.000     0.000     0.000     0.000        3   Array#compact 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::TransitionTable#move_string 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::TransitionTable#move 
   NaN      0.000     0.000     0.000     0.000        2   StringScanner#scan 
   NaN      0.000     0.000     0.000     0.000        1   StringScanner#initialize 
   NaN      0.000     0.000     0.000     0.000        1   <Class::StringScanner>#allocate 
   NaN      0.000     0.000     0.000     0.000        1   Journey::GTG::Simulator#simulate 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Routes#simulator 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#simulator 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Routes#ast 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#ast 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#filter_routes 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#find_routes 
   NaN      0.000     0.000     0.000     0.000        3   String#sub! 
   NaN      0.000     0.000     0.000     0.000        1   String#squeeze! 
   NaN      0.000     0.000     0.000     0.000        1   <Class::Journey::Router::Utils>#normalize_path 
   NaN      0.000     0.000     0.000     0.000        1   Journey::Router#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet#finalize! 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::BestStandardsSupport#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::ETag#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::ConditionalGet#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Head#call 
   NaN      0.000     0.000     0.000     0.000        1   Fixnum#zero? 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#content_length 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#content_length 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#parse_formatted_parameters 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#call 
   NaN      0.000     0.000     0.000     0.000       33   Hash#[] 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#[] 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#[] 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::MessageVerifier#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#ensure_secret_secure 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#signed 
   NaN      0.000     0.000     0.000     0.000        4   Hash#update 
   NaN      0.000     0.000     0.000     0.000        3   Hash#stringify_keys! 
   NaN      0.000     0.000     0.000     0.000        3   Hash#stringify_keys 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#update 
   NaN      0.000     0.000     0.000     0.000       12   Hash#keys 
   NaN      0.000     0.000     0.000     0.000        3   Rack::Utils::KeySpaceConstrainedParams#to_params_hash 
   NaN      0.000     0.000     0.000     0.000        3   Rack::Utils::KeySpaceConstrainedParams#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Utils#parse_query 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#cookies 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#scheme 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#ssl? 
   NaN      0.000     0.000     0.000     0.000        6   String#sub 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#raw_host_with_port 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#host 
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Cookies::CookieJar>#build 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#cookie_jar 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#unpacked_cookie_data 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Cookie#extract_session_id 
   NaN      0.000     0.000     0.000     0.000        2  *ActionDispatch::Session::StaleSessionCheck#stale_session_check! 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::StaleSessionCheck#extract_session_id 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#load_session_id! 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#session_id_not_loaded? 
   NaN      0.000     0.000     0.000     0.000       10   Symbol#== 
   NaN      0.000     0.000     0.000     0.000        4   Rack::Session::Abstract::OptionsHash#[] 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#current_session_id 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#session_exists? 
   NaN      0.000     0.000     0.000     0.000        2   Kernel#instance_variable_defined? 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Session::Abstract::SessionHash#exists? 
   NaN      0.000     0.000     0.000     0.000        3   Rack::Session::Abstract::SessionHash#loaded? 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Session::Abstract::SessionHash#load_for_read! 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::SessionHash#[] 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Flash#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::SessionHash#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#prepare_session 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#context 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies#call 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache! 
   NaN      0.000     0.000     0.000     0.000        6   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection_pool 
   NaN      0.000     0.000     0.000     0.000        4   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection 
   NaN      0.000     0.000     0.000     0.000        8  *<Class::ActiveRecord::Base>#retrieve_connection 
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::Base>#connection 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryCache#call 
   NaN      0.000     0.000     0.000     0.000       29   Hash#key? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionManagement#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#_run__3776129651412069477__call__4286204378610978101__callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#_run_call_callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp#call 
   NaN      0.000     0.000     0.000     0.000        1   BetterErrors::Middleware#protected_app_call 
   NaN      0.000     0.000     0.000     0.000        1   BetterErrors::Middleware#better_errors_call 
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#& 
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#to_i 
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#ipv6? 
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#ipv4_mapped? 
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#coerce_other 
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#include? 
   NaN      0.000     0.000     0.000     0.000        2   Hash#each_key 
   NaN      0.000     0.000     0.000     0.000        2   Set#each 
   NaN      0.000     0.000     0.000     0.000        4   Fixnum#| 
   NaN      0.000     0.000     0.000     0.000        4   Fixnum#<< 
   NaN      0.000     0.000     0.000     0.000        4   String#match 
   NaN      0.000     0.000     0.000     0.000        4   Enumerable#inject 
   NaN      0.000     0.000     0.000     0.000        1   MatchData#captures 
   NaN      0.000     0.000     0.000     0.000        7   Regexp#match 
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#in_addr 
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#initialize 
   NaN      0.000     0.000     0.000     0.000        1   BetterErrors::Middleware#allow_ip? 
   NaN      0.000     0.000     0.000     0.000        1   BetterErrors::Middleware#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::DebugExceptions#call 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ShowExceptions#call 
   NaN      0.000     0.000     0.000     0.000        3   IO#write 
   NaN      0.000     0.000     0.000     0.000        3   Logger::LogDevice#write 
   NaN      0.000     0.000     0.000     0.000        3   Logger::SimpleFormatter#call 
   NaN      0.000     0.000     0.000     0.000        3   Logger#format_message 
   NaN      0.000     0.000     0.000     0.000        3   Logger#format_severity 
   NaN      0.000     0.000     0.000     0.000        3   Logger#add 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::BufferedLogger#add 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::TaggedLogging#tags_text 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::TaggedLogging#add 
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::TaggedLogging#info 
   NaN      0.000     0.000     0.000     0.000        5   String#% 
   NaN      0.000     0.000     0.000     0.000        1   Integer#round 
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#divmod 
   NaN      0.000     0.000     0.000     0.000        2   Bignum#<=> 
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#<=> 
   NaN      0.000     0.000     0.000     0.000        5   Fixnum#* 
   NaN      0.000     0.000     0.000     0.000        1   Time#to_default_s 
   NaN      0.000     0.000     0.000     0.000       15   Enumerable#any? 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#trusted_proxy? 
   NaN      0.000     0.000     0.000     0.000        4   Array#reject! 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#ip 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Request#ip 
   NaN      0.000     0.000     0.000     0.000        5   Rack::Request#path_info 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#script_name 
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#path 
   NaN      0.000     0.000     0.000     0.000        5   Rack::Request#query_string 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_path 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Request#check_method 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#request_method 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#started_request_message 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::StringInquirer#method_missing 
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rails>#env 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#call_app 
   NaN      0.000     0.000     0.000     0.000        2   Array#concat 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::TaggedLogging#current_tags 
   NaN      0.000     0.000     0.000     0.000        4  *Array#reject 
   NaN      0.000     0.000     0.000     0.000        3   Array#flatten 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#push_tags 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#tagged 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#compute_tags 
   NaN      0.000     0.000     0.000     0.000        3   <Module::Rails>#logger 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#call 
   NaN      0.000     0.000     0.000     0.000        1   String#unpack 
   NaN      0.000     0.000     0.000     0.000        1   <Module::OpenSSL::Random>#random_bytes 
   NaN      0.000     0.000     0.000     0.000        1   Integer#to_int 
   NaN      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#random_bytes 
   NaN      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#hex 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#internal_request_id 
   NaN      0.000     0.000     0.000     0.000        2   NilClass#blank? 
   NaN      0.000     0.000     0.000     0.000        1   Object#presence 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#external_request_id 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::MethodOverride#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Runtime#call 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::Middleware#call 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Lock#call 
   NaN      0.000     0.000     0.000     0.000        1   <Class::File>#file? 
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#detect 
   NaN      0.000     0.000     0.000     0.000        1   <Class::Dir>#[] 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#ext 
   NaN      0.000     0.000     0.000     0.000        5   String#initialize_copy 
   NaN      0.000     0.000     0.000     0.000       21   <Class::String>#allocate 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#match? 
   NaN      0.000     0.000     0.000     0.000        1   String#chomp 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Static#call 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#env_config 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#app 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#call 
   NaN      0.000     0.000     0.000     0.000        7   String#=~ 
   NaN      0.000     0.000     0.000     0.000        6   String#encoding_aware? 
   NaN      0.000     0.000     0.000     0.000        3   String#blank? 
   NaN      0.000     0.000     0.000     0.000        8   Object#present? 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#build_original_fullpath 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#call 
